VehID,DepartedTime,ArrivedTime,RouteID,TravelTime,AverageSpeed
03.0,1.000000,27.000000,route1A,26.000000,12.307692
06.0,1.000000,40.000000,route2B,39.000000,8.205128
01.0,2.000000,83.000000,route1,81.000000,10.246914
07.0,2.000000,28.000000,route3A,26.000000,12.307692
02.0,4.000000,91.000000,route2,87.000000,9.540230
06.1,4.000000,41.000000,route2B,37.000000,8.648649
01.1,5.000000,79.000000,route1,74.000000,11.216216
09.0,5.000000,46.000000,route4A,41.000000,7.804878
04.0,7.000000,39.000000,route1B,32.000000,10.000000
08.0,7.000000,34.000000,route3B,27.000000,11.851852
01.2,8.000000,104.000000,route1,96.000000,8.645833
02.1,8.000000,90.000000,route2,82.000000,10.121951
03.1,8.000000,40.000000,route1A,32.000000,10.000000
07.1,8.000000,38.000000,route3A,30.000000,10.666667
08.1,10.000000,40.000000,route3B,30.000000,10.666667
01.3,11.000000,101.000000,route1,90.000000,9.222222
02.2,11.000000,104.000000,route2,93.000000,8.924731
03.2,11.000000,39.000000,route1A,28.000000,11.428571
01.4,14.000000,97.000000,route1,83.000000,10.000000
02.3,14.000000,129.000000,route2,115.000000,7.217391
04.1,15.000000,75.000000,route1B,60.000000,5.333333
07.2,16.000000,48.000000,route3A,32.000000,10.000000
01.5,17.000000,100.000000,route1,83.000000,10.000000
04.2,18.000000,76.000000,route1B,58.000000,5.517241
02.4,18.000000,114.000000,route2,96.000000,8.645833
05.0,19.000000,55.000000,route2A,36.000000,8.888889
01.6,20.000000,118.000000,route1,98.000000,8.469388
02.5,21.000000,100.000000,route2,79.000000,10.506329
04.3,21.000000,124.000000,route1B,103.000000,3.106796
10.0,21.000000,58.000000,route4B,37.000000,8.648649
01.7,23.000000,121.000000,route1,98.000000,8.469388
02.6,24.000000,109.000000,route2,85.000000,9.764706
04.4,25.000000,319.000000,route1B,294.000000,1.088435
05.1,25.000000,54.000000,route2A,29.000000,11.034483
06.2,25.000000,51.000000,route2B,26.000000,12.307692
01.8,26.000000,131.000000,route1,105.000000,7.904762
02.7,27.000000,130.000000,route2,103.000000,8.058252
05.2,28.000000,70.000000,route2A,42.000000,7.619048
01.9,29.000000,105.000000,route1,76.000000,10.921053
02.8,30.000000,132.000000,route2,102.000000,8.137255
04.5,31.000000,126.000000,route1B,95.000000,3.368421
09.1,31.000000,77.000000,route4A,46.000000,6.956522
01.10,32.000000,140.000000,route1,108.000000,7.685185
06.3,32.000000,69.000000,route2B,37.000000,8.648649
07.3,32.000000,64.000000,route3A,32.000000,10.000000
02.9,33.000000,131.000000,route2,98.000000,8.469388
09.2,34.000000,75.000000,route4A,41.000000,7.804878
01.11,35.000000,128.000000,route1,93.000000,8.924731
06.4,35.000000,71.000000,route2B,36.000000,8.888889
07.4,35.000000,61.000000,route3A,26.000000,12.307692
03.3,35.000000,74.000000,route1A,39.000000,8.205128
02.10,36.000000,145.000000,route2,109.000000,7.614679
10.1,37.000000,73.000000,route4B,36.000000,8.888889
01.12,38.000000,130.000000,route1,92.000000,9.021739
04.6,38.000000,319.000000,route1B,281.000000,1.138790
06.5,38.000000,72.000000,route2B,34.000000,9.411765
02.11,39.000000,141.000000,route2,102.000000,8.137255
05.3,40.000000,69.000000,route2A,29.000000,11.034483
01.13,41.000000,139.000000,route1,98.000000,8.469388
03.4,41.000000,74.000000,route1A,33.000000,9.696970
02.12,42.000000,150.000000,route2,108.000000,7.685185
04.7,43.000000,321.000000,route1B,278.000000,1.151079
01.14,44.000000,150.000000,route1,106.000000,7.830189
02.13,45.000000,153.000000,route2,108.000000,7.685185
07.5,45.000000,80.000000,route3A,35.000000,9.142857
01.15,47.000000,151.000000,route1,104.000000,7.980769
06.6,47.000000,85.000000,route2B,38.000000,8.421053
02.14,48.000000,164.000000,route2,116.000000,7.155172
04.8,48.000000,323.000000,route1B,275.000000,1.163636
01.16,50.000000,160.000000,route1,110.000000,7.545455
05.4,50.000000,84.000000,route2A,34.000000,9.411765
06.7,50.000000,85.000000,route2B,35.000000,9.142857
02.15,51.000000,161.000000,route2,110.000000,7.545455
01.17,53.000000,171.000000,route1,118.000000,7.033898
02.16,54.000000,175.000000,route2,121.000000,6.859504
10.2,54.000000,95.000000,route4B,41.000000,7.804878
01.18,56.000000,160.000000,route1,104.000000,7.980769
02.17,57.000000,174.000000,route2,117.000000,7.094017
09.3,57.000000,95.000000,route4A,38.000000,8.421053
01.19,59.000000,170.000000,route1,111.000000,7.477477
02.18,60.000000,183.000000,route2,123.000000,6.747967
04.9,60.000000,321.000000,route1B,261.000000,1.226054
06.8,60.000000,95.000000,route2B,35.000000,9.142857
07.6,60.000000,89.000000,route3A,29.000000,11.034483
01.20,62.000000,179.000000,route1,117.000000,7.094017
02.19,63.000000,182.000000,route2,119.000000,6.974790
04.10,63.000000,323.000000,route1B,260.000000,1.230769
01.21,65.000000,189.000000,route1,124.000000,6.693548
06.9,65.000000,91.000000,route2B,26.000000,12.307692
02.20,66.000000,182.000000,route2,116.000000,7.155172
04.11,66.000000,321.000000,route1B,255.000000,1.254902
03.5,66.000000,124.000000,route1A,58.000000,5.517241
01.22,68.000000,199.000000,route1,131.000000,6.335878
06.10,68.000000,105.000000,route2B,37.000000,8.648649
09.4,68.000000,111.000000,route4A,43.000000,7.441860
02.21,69.000000,196.000000,route2,127.000000,6.535433
03.6,69.000000,124.000000,route1A,55.000000,5.818182
01.23,71.000000,191.000000,route1,120.000000,6.916667
02.22,72.000000,195.000000,route2,123.000000,6.747967
03.7,72.000000,319.000000,route1A,247.000000,1.295547
10.3,72.000000,109.000000,route4B,37.000000,8.648649
07.7,73.000000,110.000000,route3A,37.000000,8.648649
01.24,74.000000,178.000000,route1,104.000000,7.980769
08.2,74.000000,109.000000,route3B,35.000000,9.142857
02.23,75.000000,202.000000,route2,127.000000,6.535433
03.8,75.000000,320.000000,route1A,245.000000,1.306122
06.11,75.000000,104.000000,route2B,29.000000,11.034483
01.25,77.000000,200.000000,route1,123.000000,6.747967
10.4,77.000000,109.000000,route4B,32.000000,10.000000
02.24,78.000000,201.000000,route2,123.000000,6.747967
03.9,78.000000,322.000000,route1A,244.000000,1.311475
09.5,79.000000,108.000000,route4A,29.000000,11.034483
01.26,80.000000,210.000000,route1,130.000000,6.384615
02.25,81.000000,214.000000,route2,133.000000,6.240602
03.10,81.000000,321.000000,route1A,240.000000,1.333333
09.6,82.000000,110.000000,route4A,28.000000,11.428571
06.12,82.000000,114.000000,route2B,32.000000,10.000000
01.27,83.000000,208.000000,route1,125.000000,6.640000
10.5,83.000000,111.000000,route4B,28.000000,11.428571
02.26,84.000000,216.000000,route2,132.000000,6.287879
07.8,84.000000,111.000000,route3A,27.000000,11.851852
01.28,86.000000,219.000000,route1,133.000000,6.240602
02.27,87.000000,221.000000,route2,134.000000,6.194030
04.12,87.000000,324.000000,route1B,237.000000,1.350211
08.3,88.000000,113.000000,route3B,25.000000,12.800000
01.29,89.000000,209.000000,route1,120.000000,6.916667
02.28,90.000000,229.000000,route2,139.000000,5.971223
04.13,90.000000,326.000000,route1B,236.000000,1.355932
05.5,91.000000,125.000000,route2A,34.000000,9.411765
01.30,92.000000,242.000000,route1,150.000000,5.533333
08.4,92.000000,123.000000,route3B,31.000000,10.322581
02.29,93.000000,221.000000,route2,128.000000,6.484375
04.14,93.000000,327.000000,route1B,234.000000,1.367521
05.6,94.000000,139.000000,route2A,45.000000,7.111111
01.31,95.000000,227.000000,route1,132.000000,6.287879
02.30,96.000000,223.000000,route2,127.000000,6.535433
04.15,97.000000,325.000000,route1B,228.000000,1.403509
08.5,97.000000,124.000000,route3B,27.000000,11.851852
10.6,97.000000,135.000000,route4B,38.000000,8.421053
01.32,98.000000,250.000000,route1,152.000000,5.460526
05.7,98.000000,135.000000,route2A,37.000000,8.648649
09.7,98.000000,136.000000,route4A,38.000000,8.421053
02.31,99.000000,227.000000,route2,128.000000,6.484375
06.13,99.000000,133.000000,route2B,34.000000,9.411765
08.6,100.000000,139.000000,route3B,39.000000,8.205128
01.33,101.000000,237.000000,route1,136.000000,6.102941
02.32,102.000000,237.000000,route2,135.000000,6.148148
01.34,104.000000,246.000000,route1,142.000000,5.845070
04.16,104.000000,327.000000,route1B,223.000000,1.434978
02.33,105.000000,222.000000,route2,117.000000,7.094017
05.8,106.000000,143.000000,route2A,37.000000,8.648649
01.35,107.000000,268.000000,route1,161.000000,5.155280
10.7,107.000000,146.000000,route4B,39.000000,8.205128
02.34,108.000000,224.000000,route2,116.000000,7.155172
03.11,108.000000,324.000000,route1A,216.000000,1.481481
05.9,109.000000,145.000000,route2A,36.000000,8.888889
08.7,109.000000,138.000000,route3B,29.000000,11.034483
01.36,110.000000,248.000000,route1,138.000000,6.014493
10.8,110.000000,145.000000,route4B,35.000000,9.142857
02.35,111.000000,248.000000,route2,137.000000,6.058394
09.8,112.000000,143.000000,route4A,31.000000,10.322581
01.37,113.000000,281.000000,route1,168.000000,4.940476
02.36,114.000000,240.000000,route2,126.000000,6.587302
06.14,114.000000,142.000000,route2B,28.000000,11.428571
04.17,115.000000,328.000000,route1B,213.000000,1.502347
01.38,116.000000,268.000000,route1,152.000000,5.460526
02.37,117.000000,261.000000,route2,144.000000,5.763889
01.39,119.000000,248.000000,route1,129.000000,6.434109
08.8,119.000000,165.000000,route3B,46.000000,6.956522
02.38,120.000000,258.000000,route2,138.000000,6.014493
05.10,120.000000,153.000000,route2A,33.000000,9.696970
01.40,122.000000,270.000000,route1,148.000000,5.608108
08.9,122.000000,165.000000,route3B,43.000000,7.441860
10.9,122.000000,155.000000,route4B,33.000000,9.696970
02.39,123.000000,246.000000,route2,123.000000,6.747967
05.11,123.000000,154.000000,route2A,31.000000,10.322581
01.41,125.000000,279.000000,route1,154.000000,5.389610
08.10,125.000000,165.000000,route3B,40.000000,8.000000
02.40,126.000000,246.000000,route2,120.000000,6.916667
07.9,126.000000,164.000000,route3A,38.000000,8.421053
05.12,127.000000,167.000000,route2A,40.000000,8.000000
01.42,128.000000,290.000000,route1,162.000000,5.123457
08.11,128.000000,175.000000,route3B,47.000000,6.808511
03.12,128.000000,325.000000,route1A,197.000000,1.624365
02.41,129.000000,262.000000,route2,133.000000,6.240602
01.43,131.000000,300.000000,route1,169.000000,4.911243
03.13,131.000000,328.000000,route1A,197.000000,1.624365
07.10,131.000000,165.000000,route3A,34.000000,9.411765
02.42,132.000000,271.000000,route2,139.000000,5.971223
04.18,133.000000,329.000000,route1B,196.000000,1.632653
05.13,133.000000,164.000000,route2A,31.000000,10.322581
01.44,134.000000,279.000000,route1,145.000000,5.724138
03.14,134.000000,326.000000,route1A,192.000000,1.666667
08.12,134.000000,175.000000,route3B,41.000000,7.804878
02.43,135.000000,270.000000,route2,135.000000,6.148148
06.15,135.000000,163.000000,route2B,28.000000,11.428571
01.45,137.000000,289.000000,route1,152.000000,5.460526
03.15,137.000000,330.000000,route1A,193.000000,1.658031
07.11,137.000000,174.000000,route3A,37.000000,8.648649
08.13,137.000000,185.000000,route3B,48.000000,6.666667
02.44,138.000000,277.000000,route2,139.000000,5.971223
04.19,138.000000,333.000000,route1B,195.000000,1.641026
10.10,139.000000,174.000000,route4B,35.000000,9.142857
01.46,140.000000,299.000000,route1,159.000000,5.220126
08.14,140.000000,187.000000,route3B,47.000000,6.808511
06.16,140.000000,176.000000,route2B,36.000000,8.888889
07.12,140.000000,175.000000,route3A,35.000000,9.142857
02.45,141.000000,289.000000,route2,148.000000,5.608108
04.20,141.000000,331.000000,route1B,190.000000,1.684211
10.11,142.000000,173.000000,route4B,31.000000,10.322581
01.47,143.000000,299.000000,route1,156.000000,5.320513
06.17,143.000000,173.000000,route2B,30.000000,10.666667
02.46,145.000000,280.000000,route2,135.000000,6.148148
10.12,145.000000,185.000000,route4B,40.000000,8.000000
01.48,146.000000,309.000000,route1,163.000000,5.092025
02.47,148.000000,288.000000,route2,140.000000,5.928571
03.16,148.000000,332.000000,route1A,184.000000,1.739130
01.49,149.000000,309.000000,route1,160.000000,5.187500
06.18,149.000000,186.000000,route2B,37.000000,8.648649
08.15,149.000000,184.000000,route3B,35.000000,9.142857
09.9,149.000000,184.000000,route4A,35.000000,9.142857
04.21,150.000000,335.000000,route1B,185.000000,1.729730
07.13,150.000000,184.000000,route3A,34.000000,9.411765
02.48,151.000000,297.000000,route2,146.000000,5.684932
03.17,151.000000,328.000000,route1A,177.000000,1.807910
01.50,152.000000,310.000000,route1,158.000000,5.253165
10.13,152.000000,184.000000,route4B,32.000000,10.000000
07.14,153.000000,183.000000,route3A,30.000000,10.666667
09.10,153.000000,183.000000,route4A,30.000000,10.666667
02.49,154.000000,311.000000,route2,157.000000,5.286624
03.18,154.000000,333.000000,route1A,179.000000,1.787709
01.51,155.000000,319.000000,route1,164.000000,5.060976
09.11,155.000000,195.000000,route4A,40.000000,8.000000
07.15,156.000000,187.000000,route3A,31.000000,10.322581
04.22,156.000000,345.000000,route1B,189.000000,1.693122
08.16,156.000000,185.000000,route3B,29.000000,11.034483
02.50,157.000000,299.000000,route2,142.000000,5.845070
03.19,157.000000,331.000000,route1A,174.000000,1.839080
01.52,158.000000,329.000000,route1,171.000000,4.853801
09.12,159.000000,196.000000,route4A,37.000000,8.648649
10.14,159.000000,194.000000,route4B,35.000000,9.142857
02.51,160.000000,305.000000,route2,145.000000,5.724138
01.53,161.000000,321.000000,route1,160.000000,5.187500
03.20,161.000000,332.000000,route1A,171.000000,1.871345
08.17,162.000000,189.000000,route3B,27.000000,11.851852
02.52,163.000000,339.000000,route2,176.000000,4.715909
01.54,164.000000,320.000000,route1,156.000000,5.320513
02.53,165.000000,339.000000,route2,174.000000,4.770115
08.18,165.000000,205.000000,route3B,40.000000,8.000000
01.55,167.000000,340.000000,route1,173.000000,4.797688
03.21,168.000000,335.000000,route1A,167.000000,1.916168
02.54,169.000000,359.000000,route2,190.000000,4.368421
01.56,170.000000,340.000000,route1,170.000000,4.882353
05.14,170.000000,205.000000,route2A,35.000000,9.142857
02.55,172.000000,355.000000,route2,183.000000,4.535519
01.57,172.000000,339.000000,route1,167.000000,4.970060
03.22,172.000000,334.000000,route1A,162.000000,1.975309
06.19,172.000000,204.000000,route2B,32.000000,10.000000
05.15,173.000000,204.000000,route2A,31.000000,10.322581
09.13,173.000000,202.000000,route4A,29.000000,11.034483
04.23,174.000000,333.000000,route1B,159.000000,2.012579
02.56,175.000000,355.000000,route2,180.000000,4.611111
07.16,175.000000,202.000000,route3A,27.000000,11.851852
08.19,175.000000,203.000000,route3B,28.000000,11.428571
10.15,175.000000,205.000000,route4B,30.000000,10.666667
01.58,176.000000,350.000000,route1,174.000000,4.770115
05.16,176.000000,223.000000,route2A,47.000000,6.808511
03.23,177.000000,345.000000,route1A,168.000000,1.904762
02.57,178.000000,353.000000,route2,175.000000,4.742857
07.17,178.000000,202.000000,route3A,24.000000,13.333333
10.16,178.000000,215.000000,route4B,37.000000,8.648649
01.59,179.000000,359.000000,route1,180.000000,4.611111
04.24,179.000000,345.000000,route1B,166.000000,1.927711
06.20,179.000000,218.000000,route2B,39.000000,8.205128
02.58,181.000000,357.000000,route2,176.000000,4.715909
10.17,181.000000,214.000000,route4B,33.000000,9.696970
01.60,182.000000,351.000000,route1,169.000000,4.911243
