VehID,DepartedTime,ArrivedTime,RouteID,TravelTime,AverageSpeed
03.0,1.000000,34.000000,route1A,33.000000,9.696970
06.0,1.000000,30.000000,route2B,29.000000,11.034483
01.0,2.000000,97.000000,route1,95.000000,8.736842
07.0,2.000000,28.000000,route3A,26.000000,12.307692
02.0,4.000000,102.000000,route2,98.000000,8.469388
06.1,4.000000,34.000000,route2B,30.000000,10.666667
01.1,5.000000,99.000000,route1,94.000000,8.829787
09.0,5.000000,34.000000,route4A,29.000000,11.034483
04.0,7.000000,33.000000,route1B,26.000000,12.307692
08.0,7.000000,34.000000,route3B,27.000000,11.851852
01.2,8.000000,102.000000,route1,94.000000,8.829787
02.1,8.000000,100.000000,route2,92.000000,9.021739
03.1,8.000000,45.000000,route1A,37.000000,8.648649
07.1,8.000000,38.000000,route3A,30.000000,10.666667
08.1,10.000000,40.000000,route3B,30.000000,10.666667
01.3,11.000000,111.000000,route1,100.000000,8.300000
02.2,11.000000,104.000000,route2,93.000000,8.924731
03.2,11.000000,45.000000,route1A,34.000000,9.411765
01.4,14.000000,119.000000,route1,105.000000,7.904762
02.3,14.000000,120.000000,route2,106.000000,7.830189
04.1,15.000000,43.000000,route1B,28.000000,11.428571
07.2,16.000000,48.000000,route3A,32.000000,10.000000
01.5,17.000000,120.000000,route1,103.000000,8.058252
04.2,18.000000,62.000000,route1B,44.000000,7.272727
02.4,18.000000,120.000000,route2,102.000000,8.137255
05.0,19.000000,48.000000,route2A,29.000000,11.034483
01.6,20.000000,122.000000,route1,102.000000,8.137255
02.5,21.000000,118.000000,route2,97.000000,8.556701
04.3,21.000000,60.000000,route1B,39.000000,8.205128
10.0,21.000000,64.000000,route4B,43.000000,7.441860
01.7,23.000000,123.000000,route1,100.000000,8.300000
02.6,24.000000,120.000000,route2,96.000000,8.645833
04.4,25.000000,70.000000,route1B,45.000000,7.111111
05.1,25.000000,54.000000,route2A,29.000000,11.034483
06.2,25.000000,51.000000,route2B,26.000000,12.307692
01.8,26.000000,136.000000,route1,110.000000,7.545455
02.7,27.000000,123.000000,route2,96.000000,8.645833
05.2,28.000000,56.000000,route2A,28.000000,11.428571
01.9,29.000000,125.000000,route1,96.000000,8.645833
02.8,30.000000,124.000000,route2,94.000000,8.829787
04.5,31.000000,71.000000,route1B,40.000000,8.000000
09.1,31.000000,67.000000,route4A,36.000000,8.888889
01.10,32.000000,139.000000,route1,107.000000,7.757009
06.3,32.000000,59.000000,route2B,27.000000,11.851852
07.3,32.000000,57.000000,route3A,25.000000,12.800000
02.9,33.000000,121.000000,route2,88.000000,9.431818
09.2,34.000000,62.000000,route4A,28.000000,11.428571
01.11,35.000000,124.000000,route1,89.000000,9.325843
06.4,35.000000,71.000000,route2B,36.000000,8.888889
07.4,35.000000,60.000000,route3A,25.000000,12.800000
03.3,35.000000,69.000000,route1A,34.000000,9.411765
02.10,36.000000,140.000000,route2,104.000000,7.980769
10.1,37.000000,63.000000,route4B,26.000000,12.307692
01.12,38.000000,138.000000,route1,100.000000,8.300000
04.6,38.000000,68.000000,route1B,30.000000,10.666667
06.5,38.000000,69.000000,route2B,31.000000,10.322581
02.11,39.000000,127.000000,route2,88.000000,9.431818
05.3,40.000000,70.000000,route2A,30.000000,10.666667
01.13,41.000000,135.000000,route1,94.000000,8.829787
03.4,41.000000,68.000000,route1A,27.000000,11.851852
02.12,42.000000,125.000000,route2,83.000000,10.000000
04.7,43.000000,84.000000,route1B,41.000000,7.804878
01.14,44.000000,141.000000,route1,97.000000,8.556701
02.13,45.000000,138.000000,route2,93.000000,8.924731
07.5,45.000000,80.000000,route3A,35.000000,9.142857
01.15,47.000000,152.000000,route1,105.000000,7.904762
06.6,47.000000,85.000000,route2B,38.000000,8.421053
02.14,48.000000,150.000000,route2,102.000000,8.137255
04.8,48.000000,84.000000,route1B,36.000000,8.888889
01.16,50.000000,153.000000,route1,103.000000,8.058252
05.4,50.000000,84.000000,route2A,34.000000,9.411765
06.7,50.000000,85.000000,route2B,35.000000,9.142857
02.15,51.000000,136.000000,route2,85.000000,9.764706
01.17,53.000000,153.000000,route1,100.000000,8.300000
02.16,54.000000,150.000000,route2,96.000000,8.645833
10.2,54.000000,95.000000,route4B,41.000000,7.804878
01.18,56.000000,150.000000,route1,94.000000,8.829787
02.17,57.000000,153.000000,route2,96.000000,8.645833
09.3,57.000000,95.000000,route4A,38.000000,8.421053
01.19,59.000000,158.000000,route1,99.000000,8.383838
02.18,60.000000,165.000000,route2,105.000000,7.904762
04.9,60.000000,93.000000,route1B,33.000000,9.696970
06.8,60.000000,95.000000,route2B,35.000000,9.142857
07.6,60.000000,95.000000,route3A,35.000000,9.142857
01.20,62.000000,159.000000,route1,97.000000,8.556701
02.19,63.000000,164.000000,route2,101.000000,8.217822
04.10,63.000000,93.000000,route1B,30.000000,10.666667
01.21,65.000000,170.000000,route1,105.000000,7.904762
06.9,65.000000,92.000000,route2B,27.000000,11.851852
02.20,66.000000,175.000000,route2,109.000000,7.614679
04.11,66.000000,109.000000,route1B,43.000000,7.441860
03.5,66.000000,93.000000,route1A,27.000000,11.851852
01.22,68.000000,157.000000,route1,89.000000,9.325843
06.10,68.000000,111.000000,route2B,43.000000,7.441860
09.4,68.000000,106.000000,route4A,38.000000,8.421053
02.21,69.000000,176.000000,route2,107.000000,7.757009
03.6,69.000000,109.000000,route1A,40.000000,8.000000
01.23,71.000000,172.000000,route1,101.000000,8.217822
02.22,72.000000,175.000000,route2,103.000000,8.058252
03.7,72.000000,109.000000,route1A,37.000000,8.648649
10.3,72.000000,104.000000,route4B,32.000000,10.000000
07.7,73.000000,111.000000,route3A,38.000000,8.421053
01.24,74.000000,181.000000,route1,107.000000,7.757009
08.2,74.000000,109.000000,route3B,35.000000,9.142857
02.23,75.000000,176.000000,route2,101.000000,8.217822
03.8,75.000000,111.000000,route1A,36.000000,8.888889
06.11,75.000000,111.000000,route2B,36.000000,8.888889
01.25,77.000000,185.000000,route1,108.000000,7.685185
10.4,77.000000,114.000000,route4B,37.000000,8.648649
02.24,78.000000,177.000000,route2,99.000000,8.383838
03.9,78.000000,114.000000,route1A,36.000000,8.888889
09.5,79.000000,115.000000,route4A,36.000000,8.888889
01.26,80.000000,184.000000,route1,104.000000,7.980769
02.25,81.000000,190.000000,route2,109.000000,7.614679
03.10,81.000000,111.000000,route1A,30.000000,10.666667
09.6,82.000000,114.000000,route4A,32.000000,10.000000
06.12,82.000000,119.000000,route2B,37.000000,8.648649
01.27,83.000000,186.000000,route1,103.000000,8.058252
10.5,83.000000,112.000000,route4B,29.000000,11.034483
02.26,84.000000,180.000000,route2,96.000000,8.645833
07.8,84.000000,119.000000,route3A,35.000000,9.142857
01.28,86.000000,185.000000,route1,99.000000,8.383838
02.27,87.000000,178.000000,route2,91.000000,9.120879
04.12,87.000000,114.000000,route1B,27.000000,11.851852
08.3,88.000000,118.000000,route3B,30.000000,10.666667
01.29,89.000000,209.000000,route1,120.000000,6.916667
02.28,90.000000,195.000000,route2,105.000000,7.904762
04.13,90.000000,135.000000,route1B,45.000000,7.111111
05.5,91.000000,120.000000,route2A,29.000000,11.034483
01.30,92.000000,202.000000,route1,110.000000,7.545455
08.4,92.000000,117.000000,route3B,25.000000,12.800000
02.29,93.000000,192.000000,route2,99.000000,8.383838
04.14,93.000000,134.000000,route1B,41.000000,7.804878
05.6,94.000000,139.000000,route2A,45.000000,7.111111
01.31,95.000000,183.000000,route1,88.000000,9.431818
02.30,96.000000,189.000000,route2,93.000000,8.924731
04.15,97.000000,145.000000,route1B,48.000000,6.666667
08.5,97.000000,134.000000,route3B,37.000000,8.648649
10.6,97.000000,130.000000,route4B,33.000000,9.696970
01.32,98.000000,199.000000,route1,101.000000,8.217822
05.7,98.000000,135.000000,route2A,37.000000,8.648649
09.7,98.000000,128.000000,route4A,30.000000,10.666667
02.31,99.000000,194.000000,route2,95.000000,8.736842
06.13,99.000000,134.000000,route2B,35.000000,9.142857
08.6,100.000000,134.000000,route3B,34.000000,9.411765
01.33,101.000000,219.000000,route1,118.000000,7.033898
02.32,102.000000,204.000000,route2,102.000000,8.137255
01.34,104.000000,221.000000,route1,117.000000,7.094017
04.16,104.000000,144.000000,route1B,40.000000,8.000000
02.33,105.000000,191.000000,route2,86.000000,9.651163
05.8,106.000000,136.000000,route2A,30.000000,10.666667
01.35,107.000000,219.000000,route1,112.000000,7.410714
10.7,107.000000,146.000000,route4B,39.000000,8.205128
02.34,108.000000,201.000000,route2,93.000000,8.924731
03.11,108.000000,145.000000,route1A,37.000000,8.648649
05.9,109.000000,138.000000,route2A,29.000000,11.034483
08.7,109.000000,138.000000,route3B,29.000000,11.034483
01.36,110.000000,208.000000,route1,98.000000,8.469388
10.8,110.000000,145.000000,route4B,35.000000,9.142857
02.35,111.000000,204.000000,route2,93.000000,8.924731
01.37,112.000000,224.000000,route1,112.000000,7.410714
09.8,112.000000,144.000000,route4A,32.000000,10.000000
02.36,114.000000,207.000000,route2,93.000000,8.924731
06.14,114.000000,155.000000,route2B,41.000000,7.804878
01.38,115.000000,220.000000,route1,105.000000,7.904762
04.17,115.000000,142.000000,route1B,27.000000,11.851852
02.37,117.000000,210.000000,route2,93.000000,8.924731
01.39,118.000000,224.000000,route1,106.000000,7.830189
08.8,119.000000,159.000000,route3B,40.000000,8.000000
02.38,120.000000,207.000000,route2,87.000000,9.540230
05.10,120.000000,154.000000,route2A,34.000000,9.411765
01.40,121.000000,234.000000,route1,113.000000,7.345133
08.9,122.000000,161.000000,route3B,39.000000,8.205128
10.9,122.000000,166.000000,route4B,44.000000,7.272727
02.39,123.000000,208.000000,route2,85.000000,9.764706
05.11,123.000000,154.000000,route2A,31.000000,10.322581
01.41,124.000000,236.000000,route1,112.000000,7.410714
08.10,125.000000,162.000000,route3B,37.000000,8.648649
02.40,126.000000,219.000000,route2,93.000000,8.924731
07.9,126.000000,159.000000,route3A,33.000000,9.696970
01.42,127.000000,236.000000,route1,109.000000,7.614679
05.12,127.000000,172.000000,route2A,45.000000,7.111111
08.11,128.000000,165.000000,route3B,37.000000,8.648649
03.12,128.000000,160.000000,route1A,32.000000,10.000000
02.41,129.000000,231.000000,route2,102.000000,8.137255
01.43,130.000000,251.000000,route1,121.000000,6.859504
03.13,131.000000,172.000000,route1A,41.000000,7.804878
07.10,131.000000,159.000000,route3A,28.000000,11.428571
02.42,132.000000,233.000000,route2,101.000000,8.217822
01.44,133.000000,249.000000,route1,116.000000,7.155172
04.18,133.000000,158.000000,route1B,25.000000,12.800000
05.13,133.000000,169.000000,route2A,36.000000,8.888889
03.14,134.000000,169.000000,route1A,35.000000,9.142857
08.12,134.000000,161.000000,route3B,27.000000,11.851852
02.43,135.000000,230.000000,route2,95.000000,8.736842
06.15,135.000000,170.000000,route2B,35.000000,9.142857
01.45,136.000000,238.000000,route1,102.000000,8.137255
03.15,137.000000,185.000000,route1A,48.000000,6.666667
07.11,137.000000,164.000000,route3A,27.000000,11.851852
08.13,137.000000,164.000000,route3B,27.000000,11.851852
02.44,138.000000,219.000000,route2,81.000000,10.246914
04.19,138.000000,170.000000,route1B,32.000000,10.000000
01.46,139.000000,237.000000,route1,98.000000,8.469388
10.10,139.000000,181.000000,route4B,42.000000,7.619048
08.14,140.000000,179.000000,route3B,39.000000,8.205128
06.16,140.000000,170.000000,route2B,30.000000,10.666667
07.12,140.000000,179.000000,route3A,39.000000,8.205128
02.45,141.000000,229.000000,route2,88.000000,9.431818
04.20,141.000000,170.000000,route1B,29.000000,11.034483
01.47,142.000000,239.000000,route1,97.000000,8.556701
10.11,142.000000,179.000000,route4B,37.000000,8.648649
06.17,143.000000,184.000000,route2B,41.000000,7.804878
02.46,144.000000,232.000000,route2,88.000000,9.431818
01.48,145.000000,249.000000,route1,104.000000,7.980769
10.12,145.000000,195.000000,route4B,50.000000,6.400000
02.47,147.000000,235.000000,route2,88.000000,9.431818
01.49,148.000000,262.000000,route1,114.000000,7.280702
03.16,148.000000,184.000000,route1A,36.000000,8.888889
06.18,149.000000,186.000000,route2B,37.000000,8.648649
08.15,149.000000,177.000000,route3B,28.000000,11.428571
09.9,149.000000,177.000000,route4A,28.000000,11.428571
02.48,150.000000,237.000000,route2,87.000000,9.540230
04.21,150.000000,184.000000,route1B,34.000000,9.411765
07.13,150.000000,178.000000,route3A,28.000000,11.428571
01.50,151.000000,260.000000,route1,109.000000,7.614679
03.17,151.000000,199.000000,route1A,48.000000,6.666667
10.13,152.000000,179.000000,route4B,27.000000,11.851852
02.49,153.000000,236.000000,route2,83.000000,10.000000
07.14,153.000000,194.000000,route3A,41.000000,7.804878
09.10,153.000000,177.000000,route4A,24.000000,13.333333
01.51,154.000000,260.000000,route1,106.000000,7.830189
03.18,154.000000,215.000000,route1A,61.000000,5.245902
02.50,156.000000,230.000000,route2,74.000000,11.216216
07.15,156.000000,196.000000,route3A,40.000000,8.000000
09.11,156.000000,195.000000,route4A,39.000000,8.205128
04.22,156.000000,184.000000,route1B,28.000000,11.428571
08.16,156.000000,192.000000,route3B,36.000000,8.888889
01.52,157.000000,263.000000,route1,106.000000,7.830189
03.19,157.000000,201.000000,route1A,44.000000,7.272727
02.51,158.000000,253.000000,route2,95.000000,8.736842
09.12,159.000000,197.000000,route4A,38.000000,8.421053
10.14,159.000000,193.000000,route4B,34.000000,9.411765
01.53,160.000000,263.000000,route1,103.000000,8.058252
02.52,161.000000,232.000000,route2,71.000000,11.690141
03.20,161.000000,215.000000,route1A,54.000000,5.925926
08.17,162.000000,194.000000,route3B,32.000000,10.000000
01.54,163.000000,275.000000,route1,112.000000,7.410714
02.53,165.000000,254.000000,route2,89.000000,9.325843
08.18,165.000000,210.000000,route3B,45.000000,7.111111
01.55,166.000000,265.000000,route1,99.000000,8.383838
02.54,168.000000,260.000000,route2,92.000000,9.021739
03.21,168.000000,226.000000,route1A,58.000000,5.517241
01.56,169.000000,276.000000,route1,107.000000,7.757009
05.14,170.000000,205.000000,route2A,35.000000,9.142857
02.55,171.000000,256.000000,route2,85.000000,9.764706
01.57,172.000000,273.000000,route1,101.000000,8.217822
03.22,172.000000,223.000000,route1A,51.000000,6.274510
06.19,172.000000,205.000000,route2B,33.000000,9.696970
05.15,173.000000,203.000000,route2A,30.000000,10.666667
09.13,173.000000,202.000000,route4A,29.000000,11.034483
02.56,174.000000,255.000000,route2,81.000000,10.246914
04.23,174.000000,214.000000,route1B,40.000000,8.000000
01.58,175.000000,277.000000,route1,102.000000,8.137255
07.16,175.000000,209.000000,route3A,34.000000,9.411765
08.19,175.000000,210.000000,route3B,35.000000,9.142857
10.15,175.000000,205.000000,route4B,30.000000,10.666667
05.16,176.000000,211.000000,route2A,35.000000,9.142857
02.57,177.000000,268.000000,route2,91.000000,9.120879
03.23,177.000000,225.000000,route1A,48.000000,6.666667
01.59,178.000000,287.000000,route1,109.000000,7.614679
07.17,178.000000,206.000000,route3A,28.000000,11.428571
10.16,178.000000,215.000000,route4B,37.000000,8.648649
04.24,179.000000,215.000000,route1B,36.000000,8.888889
06.20,179.000000,206.000000,route2B,27.000000,11.851852
02.58,180.000000,269.000000,route2,89.000000,9.325843
01.60,181.000000,285.000000,route1,104.000000,7.980769
10.17,181.000000,215.000000,route4B,34.000000,9.411765
09.14,182.000000,215.000000,route4A,33.000000,9.696970
02.59,183.000000,271.000000,route2,88.000000,9.431818
07.18,183.000000,219.000000,route3A,36.000000,8.888889
01.61,184.000000,279.000000,route1,95.000000,8.736842
05.17,184.000000,226.000000,route2A,42.000000,7.619048
08.20,184.000000,220.000000,route3B,36.000000,8.888889
09.15,185.000000,212.000000,route4A,27.000000,11.851852
