VehID,DepartedTime,ArrivedTime,RouteID,TravelTime,AverageSpeed
03.10,81.000000,118.000000,route1A,37.000000,8.648649
09.6,82.000000,109.000000,route4A,27.000000,11.851852
06.12,82.000000,109.000000,route2B,27.000000,11.851852
01.27,83.000000,189.000000,route1,106.000000,7.830189
10.5,83.000000,130.000000,route4B,47.000000,6.808511
02.26,84.000000,188.000000,route2,104.000000,7.980769
07.8,84.000000,120.000000,route3A,36.000000,8.888889
01.28,86.000000,187.000000,route1,101.000000,8.217822
02.27,87.000000,185.000000,route2,98.000000,8.469388
04.12,87.000000,120.000000,route1B,33.000000,9.696970
08.3,88.000000,118.000000,route3B,30.000000,10.666667
01.29,89.000000,184.000000,route1,95.000000,8.736842
02.28,90.000000,201.000000,route2,111.000000,7.477477
04.13,90.000000,118.000000,route1B,28.000000,11.428571
05.5,91.000000,119.000000,route2A,28.000000,11.428571
01.30,92.000000,202.000000,route1,110.000000,7.545455
08.4,92.000000,133.000000,route3B,41.000000,7.804878
02.29,93.000000,187.000000,route2,94.000000,8.829787
04.14,93.000000,129.000000,route1B,36.000000,8.888889
05.6,94.000000,139.000000,route2A,45.000000,7.111111
01.31,95.000000,186.000000,route1,91.000000,9.120879
02.30,96.000000,203.000000,route2,107.000000,7.757009
04.15,97.000000,130.000000,route1B,33.000000,9.696970
08.5,97.000000,134.000000,route3B,37.000000,8.648649
10.6,97.000000,129.000000,route4B,32.000000,10.000000
01.32,98.000000,190.000000,route1,92.000000,9.021739
05.7,98.000000,134.000000,route2A,36.000000,8.888889
09.7,98.000000,128.000000,route4A,30.000000,10.666667
02.31,99.000000,214.000000,route2,115.000000,7.217391
06.13,99.000000,134.000000,route2B,35.000000,9.142857
08.6,100.000000,149.000000,route3B,49.000000,6.530612
01.33,101.000000,199.000000,route1,98.000000,8.469388
02.32,102.000000,197.000000,route2,95.000000,8.736842
01.34,104.000000,199.000000,route1,95.000000,8.736842
04.16,104.000000,149.000000,route1B,45.000000,7.111111
02.33,105.000000,199.000000,route2,94.000000,8.829787
05.8,106.000000,143.000000,route2A,37.000000,8.648649
01.35,107.000000,210.000000,route1,103.000000,8.058252
10.7,107.000000,145.000000,route4B,38.000000,8.421053
02.34,108.000000,200.000000,route2,92.000000,9.021739
03.11,108.000000,150.000000,route1A,42.000000,7.619048
05.9,109.000000,145.000000,route2A,36.000000,8.888889
08.7,109.000000,150.000000,route3B,41.000000,7.804878
01.36,110.000000,208.000000,route1,98.000000,8.469388
